Date,Time,I_DC,V_DC,LineSpeed,Power_Out,V_Out
05/09/2023,10:39:32,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:33,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:34,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:35,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:36,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:37,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:38,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:39,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:40,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:41,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:42,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:39:43,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:02,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:03,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:04,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:05,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:06,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:07,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:08,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:09,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:10,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:11,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:12,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:13,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:14,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:15,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:16,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:17,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:18,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:19,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:21,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:22,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:23,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:24,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:25,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:26,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:27,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:28,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:29,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:30,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:31,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:32,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:33,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:34,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:35,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:36,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:37,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:38,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:39,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:40,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:41,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:42,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:43,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:44,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:45,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:46,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:47,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:48,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:49,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:41:50,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:42:45,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:42:46,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:42:47,0.00,0.00,0.00,0.00,0.00
05/09/2023,10:42:48,0.00,0.00,0.00,0.00,0.00
